1.682996064423103455e+00,1.121997376282068970e-01,-2.991993003418851327e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,1.121997376282068970e-01,-1.495996501709426774e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,1.121997376282068970e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,2.243994752564137940e-01,-2.094395102393195263e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,2.243994752564137940e-01,-1.944795452222252807e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,2.243994752564137940e-01,-1.795195802051310352e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,2.243994752564137940e-01,-1.645596151880367675e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,2.243994752564137940e-01,-1.495996501709425219e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,2.243994752564137940e-01,-1.346396851538482764e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,2.243994752564137940e-01,-1.196797201367540087e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,2.243994752564137940e-01,-1.047197551196597631e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,2.243994752564137940e-01,-8.975979010256551760e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,2.243994752564137940e-01,-7.479982508547127207e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,2.243994752564137940e-01,-5.983986006837702654e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,2.243994752564137940e-01,-4.487989505128275880e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,2.243994752564137940e-01,-2.991993003418851327e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,2.243994752564137940e-01,-1.495996501709426774e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,2.243994752564137940e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,3.365992128846206910e-01,-2.094395102393195263e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,3.365992128846206910e-01,-1.944795452222252807e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,3.365992128846206910e-01,-1.795195802051310352e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,3.365992128846206910e-01,-1.645596151880367675e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,3.365992128846206910e-01,-1.495996501709425219e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,3.365992128846206910e-01,-1.346396851538482764e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,3.365992128846206910e-01,-1.196797201367540087e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,3.365992128846206910e-01,-1.047197551196597631e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,3.365992128846206910e-01,-8.975979010256551760e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,3.365992128846206910e-01,-7.479982508547127207e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,3.365992128846206910e-01,-5.983986006837702654e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,3.365992128846206910e-01,-4.487989505128275880e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,3.365992128846206910e-01,-2.991993003418851327e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,3.365992128846206910e-01,-1.495996501709426774e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,3.365992128846206910e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,4.487989505128275880e-01,-2.094395102393195263e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,4.487989505128275880e-01,-1.944795452222252807e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,4.487989505128275880e-01,-1.795195802051310352e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,4.487989505128275880e-01,-1.645596151880367675e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,4.487989505128275880e-01,-1.495996501709425219e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,4.487989505128275880e-01,-1.346396851538482764e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,4.487989505128275880e-01,-1.196797201367540087e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,4.487989505128275880e-01,-1.047197551196597631e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,4.487989505128275880e-01,-8.975979010256551760e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,4.487989505128275880e-01,-7.479982508547127207e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,4.487989505128275880e-01,-5.983986006837702654e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,4.487989505128275880e-01,-4.487989505128275880e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,4.487989505128275880e-01,-2.991993003418851327e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,4.487989505128275880e-01,-1.495996501709426774e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,4.487989505128275880e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,5.609986881410344850e-01,-2.094395102393195263e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,5.609986881410344850e-01,-1.944795452222252807e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,5.609986881410344850e-01,-1.795195802051310352e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,5.609986881410344850e-01,-1.645596151880367675e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,5.609986881410344850e-01,-1.495996501709425219e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,5.609986881410344850e-01,-1.346396851538482764e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,5.609986881410344850e-01,-1.196797201367540087e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,5.609986881410344850e-01,-1.047197551196597631e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,5.609986881410344850e-01,-8.975979010256551760e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,5.609986881410344850e-01,-7.479982508547127207e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,5.609986881410344850e-01,-5.983986006837702654e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,5.609986881410344850e-01,-4.487989505128275880e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,5.609986881410344850e-01,-2.991993003418851327e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,5.609986881410344850e-01,-1.495996501709426774e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,5.609986881410344850e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,6.731984257692413820e-01,-2.094395102393195263e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,6.731984257692413820e-01,-1.944795452222252807e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,6.731984257692413820e-01,-1.795195802051310352e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,6.731984257692413820e-01,-1.645596151880367675e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,6.731984257692413820e-01,-1.495996501709425219e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,6.731984257692413820e-01,-1.346396851538482764e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,6.731984257692413820e-01,-1.196797201367540087e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,6.731984257692413820e-01,-1.047197551196597631e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,6.731984257692413820e-01,-8.975979010256551760e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,6.731984257692413820e-01,-7.479982508547127207e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,6.731984257692413820e-01,-5.983986006837702654e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,6.731984257692413820e-01,-4.487989505128275880e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,6.731984257692413820e-01,-2.991993003418851327e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,6.731984257692413820e-01,-1.495996501709426774e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,6.731984257692413820e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,7.853981633974482790e-01,-2.094395102393195263e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,7.853981633974482790e-01,-1.944795452222252807e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,7.853981633974482790e-01,-1.795195802051310352e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,7.853981633974482790e-01,-1.645596151880367675e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,7.853981633974482790e-01,-1.495996501709425219e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,7.853981633974482790e-01,-1.346396851538482764e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,7.853981633974482790e-01,-1.196797201367540087e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,7.853981633974482790e-01,-1.047197551196597631e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,7.853981633974482790e-01,-8.975979010256551760e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,7.853981633974482790e-01,-7.479982508547127207e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,7.853981633974482790e-01,-5.983986006837702654e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,7.853981633974482790e-01,-4.487989505128275880e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,7.853981633974482790e-01,-2.991993003418851327e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,7.853981633974482790e-01,-1.495996501709426774e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.682996064423103455e+00,7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-7.853981633974482790e-01,-2.094395102393195263e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-7.853981633974482790e-01,-1.944795452222252807e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-7.853981633974482790e-01,-1.795195802051310352e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-7.853981633974482790e-01,-1.645596151880367675e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-7.853981633974482790e-01,-1.495996501709425219e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-7.853981633974482790e-01,-1.346396851538482764e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-7.853981633974482790e-01,-1.196797201367540087e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-7.853981633974482790e-01,-1.047197551196597631e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-7.853981633974482790e-01,-8.975979010256551760e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-7.853981633974482790e-01,-7.479982508547127207e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-7.853981633974482790e-01,-5.983986006837702654e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-7.853981633974482790e-01,-4.487989505128275880e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-7.853981633974482790e-01,-2.991993003418851327e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-7.853981633974482790e-01,-1.495996501709426774e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-6.731984257692413820e-01,-2.094395102393195263e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-6.731984257692413820e-01,-1.944795452222252807e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-6.731984257692413820e-01,-1.795195802051310352e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-6.731984257692413820e-01,-1.645596151880367675e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-6.731984257692413820e-01,-1.495996501709425219e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-6.731984257692413820e-01,-1.346396851538482764e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-6.731984257692413820e-01,-1.196797201367540087e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-6.731984257692413820e-01,-1.047197551196597631e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-6.731984257692413820e-01,-8.975979010256551760e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-6.731984257692413820e-01,-7.479982508547127207e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-6.731984257692413820e-01,-5.983986006837702654e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-6.731984257692413820e-01,-4.487989505128275880e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-6.731984257692413820e-01,-2.991993003418851327e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-6.731984257692413820e-01,-1.495996501709426774e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-6.731984257692413820e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-5.609986881410344850e-01,-2.094395102393195263e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-5.609986881410344850e-01,-1.944795452222252807e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-5.609986881410344850e-01,-1.795195802051310352e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-5.609986881410344850e-01,-1.645596151880367675e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-5.609986881410344850e-01,-1.495996501709425219e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-5.609986881410344850e-01,-1.346396851538482764e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-5.609986881410344850e-01,-1.196797201367540087e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-5.609986881410344850e-01,-1.047197551196597631e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-5.609986881410344850e-01,-8.975979010256551760e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-5.609986881410344850e-01,-7.479982508547127207e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-5.609986881410344850e-01,-5.983986006837702654e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-5.609986881410344850e-01,-4.487989505128275880e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-5.609986881410344850e-01,-2.991993003418851327e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-5.609986881410344850e-01,-1.495996501709426774e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-5.609986881410344850e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-4.487989505128275880e-01,-2.094395102393195263e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-4.487989505128275880e-01,-1.944795452222252807e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-4.487989505128275880e-01,-1.795195802051310352e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-4.487989505128275880e-01,-1.645596151880367675e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-4.487989505128275880e-01,-1.495996501709425219e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-4.487989505128275880e-01,-1.346396851538482764e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-4.487989505128275880e-01,-1.196797201367540087e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-4.487989505128275880e-01,-1.047197551196597631e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-4.487989505128275880e-01,-8.975979010256551760e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-4.487989505128275880e-01,-7.479982508547127207e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-4.487989505128275880e-01,-5.983986006837702654e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-4.487989505128275880e-01,-4.487989505128275880e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-4.487989505128275880e-01,-2.991993003418851327e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-4.487989505128275880e-01,-1.495996501709426774e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-4.487989505128275880e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-3.365992128846206910e-01,-2.094395102393195263e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-3.365992128846206910e-01,-1.944795452222252807e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-3.365992128846206910e-01,-1.795195802051310352e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-3.365992128846206910e-01,-1.645596151880367675e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-3.365992128846206910e-01,-1.495996501709425219e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-3.365992128846206910e-01,-1.346396851538482764e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-3.365992128846206910e-01,-1.196797201367540087e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-3.365992128846206910e-01,-1.047197551196597631e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-3.365992128846206910e-01,-8.975979010256551760e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-3.365992128846206910e-01,-7.479982508547127207e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-3.365992128846206910e-01,-5.983986006837702654e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-3.365992128846206910e-01,-4.487989505128275880e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-3.365992128846206910e-01,-2.991993003418851327e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-3.365992128846206910e-01,-1.495996501709426774e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-3.365992128846206910e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-2.243994752564137940e-01,-2.094395102393195263e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-2.243994752564137940e-01,-1.944795452222252807e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-2.243994752564137940e-01,-1.795195802051310352e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-2.243994752564137940e-01,-1.645596151880367675e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-2.243994752564137940e-01,-1.495996501709425219e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-2.243994752564137940e-01,-1.346396851538482764e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-2.243994752564137940e-01,-1.196797201367540087e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-2.243994752564137940e-01,-1.047197551196597631e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-2.243994752564137940e-01,-8.975979010256551760e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-2.243994752564137940e-01,-7.479982508547127207e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-2.243994752564137940e-01,-5.983986006837702654e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-2.243994752564137940e-01,-4.487989505128275880e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-2.243994752564137940e-01,-2.991993003418851327e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-2.243994752564137940e-01,-1.495996501709426774e-01,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-2.243994752564137940e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-1.121997376282068970e-01,-2.094395102393195263e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-1.121997376282068970e-01,-1.944795452222252807e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-1.121997376282068970e-01,-1.795195802051310352e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-1.121997376282068970e-01,-1.645596151880367675e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-1.121997376282068970e-01,-1.495996501709425219e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-1.121997376282068970e-01,-1.346396851538482764e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
1.907395539679517249e+00,-1.121997376282068970e-01,-1.196797201367540087e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00
